DEPTH_LSF,UCAV,RHON,GR_RAB,GRMA,BPHI,TNPH,A40B,RES_BD,P16B,VCO,VSH
77.5845,,,79.42366,64.53249,,,,,,,
77.615,,,79.70145,64.08994,,,,,,,
77.6455,,,79.97881,63.64808,,,,,,,
77.6759,,,80.25605,63.20641,,,,,,,
77.7369,,,80.97591,62.43324,,,,,,,
77.7674,,,81.41907,62.1014,,,,,,,
77.7979,,,81.86156,61.77008,,,,,,,
77.8283,,,82.30383,61.43891,,,,,,,
77.8893,,,83.14114,61.02875,,,,,,,
77.9198,,,83.53501,60.95011,,,,,,,
77.9503,,,83.92904,60.87143,,,,,,,
77.9807,,,84.32291,60.79279,,,,,,,
78.0417,,,84.58784,60.91573,,,,,,,
78.0722,,,84.45894,61.11691,,,,,,,
78.1027,,,84.32998,61.31817,,,,,,,
78.1331,,,84.20108,61.51935,,,,,,,
78.1941,,,84.03654,62.12888,,,,,,,
78.2246,,,84.00108,62.53621,,,,,,,
78.2551,,,83.96559,62.94373,,,,,,,
78.2855,,,83.93005,63.35189,,,,,,,
78.3465,,,84.53011,63.89457,,,,,,,
78.377,,,85.16438,64.03006,,,,,,,
78.4075,,,85.79894,64.16561,,,,,,,
78.4379,,,86.43448,64.30138,,,,,,,
78.4989,,,87.51296,64.67052,,,,,,,
78.5294,,,87.95695,64.90387,,,,,,,
78.5599,,,88.40113,65.13733,,,,,,,
78.5903,,,88.84601,65.37115,,,,,,,
78.6513,,,89.19814,65.95434,,,,,,,
78.6818,,,89.10676,66.30377,,,,,,,
78.7123,,,89.01532,66.65336,,,,,,,
78.7427,,,88.92375,67.00349,,,,,,,
78.8037,,,88.24299,67.60017,,,,,,,
78.8342,,,87.6544,67.84726,,,,,,,
78.8647,,,87.06558,68.09446,,,,,,,
78.8951,,,86.47582,68.34204,,,,,,,
78.9561,,,85.43268,68.47848,,,,,,,
78.9866,,,84.97845,68.36806,,,,,,,
79.0171,,,84.52314,68.25738,,,,,,,
79.0475,,,84.06892,68.14697,,,,,,,
79.1085,,,83.54721,68.19357,,,,,,,
79.139,,,83.47955,68.3507,,,,,,,
79.1695,,,83.41201,68.50758,,,,,,,
79.1999,,,83.34449,68.66439,,,,,,,
79.2609,,,82.87318,68.65247,,,,,,,
79.2914,,,82.46896,68.48356,,,,,,,
79.3219,,,82.06537,68.31493,,,,,,,
79.3523,,,81.66196,68.14636,,,,,,,
79.4133,,,80.86435,68.06424,,,,,,,
79.4438,,,80.46969,68.15081,,,,,,,
79.4743,,,80.07566,68.23724,,,,,,,
79.5047,,,79.68179,68.32363,,,,,,,
79.5657,,,79.29365,67.88093,,,,,,,
79.5962,,,79.29945,67.3511,,,,,,,
79.6267,,,79.30526,66.8221,,,,,,,
79.6571,,,79.31106,66.29333,,,,,,,
79.7181,,,78.90543,65.6497,,,,,,,
79.7486,,,78.49339,65.53487,,,,,,,
79.7791,,,78.08199,65.42023,,,,,,,
79.8095,,,77.67077,65.30563,,,,,,,
79.8705,,,77.19476,65.34765,,,,,,,
79.901,,,77.13034,65.50396,,,,,,,
79.9315,,,77.0659,65.66034,,,,,,,
79.9619,,,77.00148,65.81666,,,,,,,
80.0229,,,77.60818,65.38638,,,,,,,
80.0534,,,78.27789,64.80095,,,,,,,
80.0839,,,78.94788,64.21527,,,,,,,
80.1143,,,79.61758,63.62984,,,,,,,
80.1753,,,80.19933,62.7395,,,,,,,
80.2058,,,80.11097,62.43569,,,,,,,
80.2363,,,80.02258,62.13175,,,,,,,
80.2667,,,79.93404,61.82734,,,,,,,
80.3277,,,79.47015,61.18737,,,,,,,
80.3582,,,79.09521,60.85154,,,,,,,
80.3887,,,78.72011,60.51555,,,,,,,
80.4191,,,78.34442,60.17905,,,,,,,
80.4801,,,78.26236,60.45986,,,,,,,
80.5106,,,78.55444,61.07518,,,,,,,
80.5411,,,78.84664,61.69077,,,,,,,
80.5715,,,79.1393,62.30732,,,,,,,
80.6325,,,79.95457,62.8992,,,,,,,
80.663,,,80.47716,62.87621,,,,,,,
80.6935,,,80.99998,62.85321,,,,,,,
80.7239,,,81.52362,62.83017,,,,,,,
80.7849,,,82.05499,62.72753,,,,,,,
80.8154,,,82.06403,62.64798,,,,,,,
80.8459,,,82.07308,62.56824,,,,,,,
80.8763,,,82.08212,62.48869,,,,,,,
80.9373,,,81.46395,62.40318,,,,,,,
80.9678,,,80.83752,62.39719,,,,,,,
80.9983,,,80.20957,62.3912,,,,,,,
81.0287,,,79.58314,62.38521,,,,,,,
81.0897,,,78.65438,62.62821,,,,,,,
81.1202,,,78.35165,62.87742,,,,,,,
81.1507,,,78.04938,63.12624,,,,,,,
81.1811,,,77.74725,63.37495,,,,,,,
81.2421,,,78.05746,63.92263,,,,,,,
81.2726,,,78.67045,64.22194,,,,,,,
81.3031,,,79.28249,64.52078,,,,,,,
81.3335,,,79.89425,64.81949,,,,,,,
81.3945,,,81.10143,64.88998,,,,,,,
81.425,,,81.6975,64.66145,,,,,,,
81.4555,,,82.29264,64.43327,,,,,,,
81.4859,,,82.88753,64.2052,,,,,,,
81.5469,,,83.14938,64.17035,,,,,,,
81.5774,,,82.81573,64.3639,,,,,,,
81.6079,,,82.48259,64.55714,,,,,,,
81.6383,,,82.1496,64.75031,,,,,,,
81.6993,,,81.21191,64.71722,,,,,,,
81.7298,,,80.60884,64.49144,,,,,,,
81.7603,,,80.00551,64.26556,,,,,,,
81.7907,,,79.40244,64.03977,,,,,,,
81.8517,,,78.33811,64.06509,,,,,,,
81.8822,,,77.87827,64.31576,,,,,,,
81.9127,,,77.41822,64.56652,,,,,,,
81.9431,,,76.95837,64.81718,,,,,,,
82.0041,,,76.72783,64.8346,,,,,,,
82.0346,,,76.95699,64.60167,,,,,,,
82.0651,,,77.18623,64.36863,,,,,,,
82.0955,,,77.41539,64.1357,,,,,,,
82.1565,,,78.26832,63.76757,,,,,,,
82.187,,,78.89065,63.63285,,,,,,,
82.2175,,,79.51327,63.49808,,,,,,,
82.2479,,,80.13685,63.36309,,,,,,,
82.3089,,,80.76253,62.97778,,,,,,,
82.3394,,,80.76645,62.7275,,,,,,,
82.3699,,,80.77037,62.47712,,,,,,,
82.4003,,,80.7743,62.22635,,,,,,,
82.4613,,,80.90648,61.84192,,,,,,,
82.4918,,,81.03453,61.70778,,,,,,,
82.5223,,,81.16263,61.57359,,,,,,,
82.5527,,,81.29094,61.43918,,,,,,,
82.6137,,,81.70185,61.34062,,,,,,,
82.6442,,,81.98438,61.37606,,,,,,,
82.6747,,,82.26701,61.41152,,,,,,,
82.7051,,,82.55011,61.44703,,,,,,,
82.7661,,,82.94057,61.59553,,,,,,,
82.7966,,,83.0485,61.70845,,,,,,,
82.8271,,,83.1567,61.82164,,,,,,,
82.8575,,,83.26463,61.93456,,,,,,,
82.9185,,,83.22313,62.23452,,,,,,,
82.949,,,83.07391,62.42138,,,,,,,
82.9795,,,82.92433,62.60868,,,,,,,
83.0099,,,82.77512,62.79554,,,,,,,
83.0709,,,82.64655,63.24052,,,,,,,
83.1014,,,82.66721,63.49894,,,,,,,
83.1319,,,82.68782,63.75694,,,,,,,
83.1623,,,82.70843,64.01483,,,,,,,
83.2233,,,82.78589,64.12082,,,,,,,
83.2538,,,82.8428,63.96874,,,,,,,
83.2843,,,82.89963,63.81689,,,,,,,
83.3147,,,82.95643,63.66511,,,,,,,
83.3757,,,82.54183,63.79408,,,,,,,
83.4062,,,82.06982,64.0752,,,,,,,
83.4367,,,81.59853,64.35589,,,,,,,
83.4671,,,81.12746,64.63646,,,,,,,
83.5281,,,80.52453,64.68773,,,,,,,
83.5586,,,80.39263,64.458,,,,,,,
83.5891,,,80.26096,64.22865,,,,,,,
83.6195,,,80.12932,63.99939,,,,,,,
83.6805,,,80.20882,63.52731,,,,,,,
83.711,,,80.41949,63.28519,,,,,,,
83.7415,,,80.63026,63.04296,,,,,,,
83.7719,,,80.84094,62.80085,,,,,,,
83.8329,,,81.18362,62.30401,,,,,,,
83.8634,,,81.31518,62.05002,,,,,,,
83.8939,,,81.44681,61.79591,,,,,,,
83.9243,,,81.57837,61.54192,,,,,,,
83.9853,,,81.49687,61.68951,,,,,,,
84.0158,,,81.28414,62.09045,,,,,,,
84.0463,,,81.07133,62.49158,,,,,,,
84.0767,,,80.85818,62.89333,,,,,,,
84.1377,,,80.42271,63.51506,,,,,,,
84.1682,,,80.20016,63.73582,,,,,,,
84.1987,,,79.97751,63.95668,,,,,,,
84.2291,,,79.75452,64.17789,,,,,,,
84.2901,,,79.88649,64.1097,,,,,,,
84.3206,,,80.24018,63.82145,,,,,,,
84.3511,,,80.59403,63.53308,,,,,,,
84.3815,,,80.94843,63.24425,,,,,,,
84.4425,,,81.57948,62.63502,,,,,,,
84.473,,,81.85665,62.31434,,,,,,,
84.5035,,,82.13393,61.99352,,,,,,,
84.5339,,,82.41166,61.6722,,,,,,,
84.5949,,,82.75895,61.04467,,,,,,,
84.6254,,,82.82913,60.73807,,,,,,,
84.6559,,,82.89934,60.43133,,,,,,,
84.6863,,,82.96966,60.12412,,,,,,,
84.7473,,,83.18424,59.52135,,,,,,,
84.7778,,,83.32848,59.22545,,,,,,,
84.8083,,,83.47309,58.92882,,,,,,,
84.8387,,,83.61733,58.63291,,,,,,,
84.8997,,,83.41434,57.81497,,,,,,,
84.9302,,,83.06685,57.29241,,,,,,,
84.9607,,,82.71989,56.77067,,,,,,,
84.9911,,,82.37309,56.24916,,,,,,,
85.0521,,,81.64231,56.21896,,,,,,,
85.0826,,,81.25792,56.71072,,,,,,,
85.1131,,,80.87411,57.20172,,,,,,,
85.1435,,,80.49049,57.6925,,,,,,,
85.2045,,,80.23174,58.49936,,,,,,,
85.235,,,80.35679,58.81577,,,,,,,
85.2655,,,80.48166,59.1317,,,,,,,
85.2959,,,80.60647,59.44748,,,,,,,
85.3569,,,80.62279,59.98088,,,,,,,
85.3874,,,80.51413,60.19873,,,,,,,
85.4179,,,80.40564,60.41623,,,,,,,
85.4483,,,80.2972,60.63364,,,,,,,
85.5093,,,80.20305,60.41861,,,,,,,
85.5398,,,80.2174,59.98544,,,,,,,
85.5703,,,80.23174,59.55294,,,,,,,
85.6007,,,80.24606,59.12064,,,,,,,
85.6617,,,80.25697,58.31614,,,,,,,
85.6922,,,80.25356,57.94506,,,,,,,
85.7227,,,80.25014,57.57381,,,,,,,
85.7531,,,80.24674,57.20272,,,,,,,
85.8141,,,79.76897,56.83989,,,,,,,
85.8446,,,79.29565,56.84838,,,,,,,
85.8751,,,78.82214,56.85686,,,,,,,
85.9055,,,78.34882,56.86535,,,,,,,
85.9665,,,77.65983,57.08225,,,,,,,
85.997,,,77.44499,57.29024,,,,,,,
86.0275,,,77.23006,57.49831,,,,,,,
86.0579,,,77.0148,57.70671,,,,,,,
86.1189,,,77.22723,58.51088,,,,,,,
86.1494,,,77.65349,59.10615,,,,,,,
86.1799,,,78.07993,59.70168,,,,,,,
86.2103,,,78.50704,60.29815,,,,,,,
86.2713,,,79.54816,60.97118,,,,,,,
86.3018,,,80.16231,61.04932,,,,,,,
86.3323,,,80.77673,61.12748,,,,,,,
86.3627,,,81.39211,61.20577,,,,,,,
86.4237,,,82.07244,61.06231,,,,,,,
86.4542,,,82.13894,60.84111,,,,,,,
86.4847,,,82.20547,60.61982,,,,,,,
86.5151,,,82.27209,60.39819,,,,,,,
86.5761,,,82.1475,59.85505,,,,,,,
86.6066,,,81.9567,59.53345,,,,,,,
86.6371,,,81.76582,59.21171,,,,,,,
86.6675,,,81.57465,58.88946,,,,,,,
86.7285,,,81.04266,58.4889,,,,,,,
86.759,,,80.70184,58.40991,,,,,,,
86.7895,,,80.36016,58.33073,,,,,,,
86.8199,,,80.01933,58.25175,,,,,,,
86.8809,,,79.43909,58.2579,,,,,,,
86.9114,,,79.19939,58.3431,,,,,,,
86.9419,,,78.96007,58.42816,,,,,,,
86.9723,,,78.72086,58.51318,,,,,,,
87.0333,,,78.67159,58.85661,,,,,,,
87.0638,,,78.86175,59.11529,,,,,,,
87.0943,,,79.05161,59.37357,,,,,,,
87.1247,,,79.24138,59.63174,,,,,,,
87.1857,,,79.48833,60.15331,,,,,,,
87.2162,,,79.54556,60.41701,,,,,,,
87.2467,,,79.60271,60.68029,,,,,,,
87.2771,,,79.65983,60.94347,,,,,,,
87.3381,,,79.59889,61.24579,,,,,,,
87.3686,,,79.48067,61.28493,,,,,,,
87.3991,,,79.36264,61.32401,,,,,,,
87.4295,,,79.24465,61.36306,,,,,,,
87.4905,,,79.03859,61.33222,,,,,,,
87.521,,,78.95043,61.2622,,,,,,,
87.5515,,,78.86241,61.19228,,,,,,,
87.5819,,,78.77443,61.1224,,,,,,,
87.6429,,,78.78279,60.76712,,,,,,,
87.6734,,,78.87895,60.48243,,,,,,,
87.7039,,,78.97516,60.19761,,,,,,,
87.7343,,,79.07132,59.91291,,,,,,,
87.7953,,,79.39498,59.66224,,,,,,,
87.8258,,,79.62192,59.69641,,,,,,,
87.8563,,,79.84896,59.73059,,,,,,,
87.8867,,,80.0759,59.76476,,,,,,,
87.9477,,,80.5552,59.91065,,,,,,,
87.9782,,,80.80687,60.02213,,,,,,,
88.0087,,,81.05864,60.13365,,,,,,,
88.0391,,,81.31081,60.24535,,,,,,,
88.1001,,,81.56462,60.41718,,,,,,,
88.1306,,,81.56701,60.47755,,,,,,,
88.1611,,,81.5694,60.53793,,,,,,,
88.1915,,,81.57179,60.59841,,,,,,,
88.2525,,,81.20486,60.95996,,,,,,,
88.283,,,80.83617,61.26069,,,,,,,
88.3135,,,80.46731,61.56156,,,,,,,
88.3439,,,80.09788,61.8629,,,,,,,
88.4049,,,79.45374,62.18865,,,,,,,
88.4354,,,79.17847,62.21383,,,,,,,
88.4659,,,78.9031,62.23902,,,,,,,
88.4963,,,78.62729,62.26424,,,,,,,
88.5573,,,78.61276,62.72582,,,,,,,
88.5878,,,78.87302,63.16165,,,,,,,
88.6183,,,79.13392,63.59853,,,,,,,
88.6487,,,79.39417,64.03436,,,,,,,
88.7097,,,79.97555,64.45021,,,,,,,
88.7402,,,80.29636,64.4304,,,,,,,
88.7707,,,80.61797,64.41055,,,,,,,
88.8011,,,80.93878,64.39073,,,,,,,
88.8621,,,81.2997,64.5598,,,,,,,
88.8926,,,81.33987,64.74886,,,,,,,
88.9231,,,81.38,64.93761,,,,,,,
88.9535,,,81.4201,65.12629,,,,,,,
89.0145,,,81.82964,65.24923,,,,,,,
89.045,,,82.19948,65.18341,,,,,,,
89.0755,,,82.56873,65.11771,,,,,,,
89.1059,,,82.93784,65.05202,,,,,,,
89.1669,,,83.19247,64.9987,,,,,,,
89.1974,,,83.07781,65.01109,,,,,,,
89.2279,,,82.96331,65.02348,,,,,,,
89.2583,,,82.84888,65.03584,,,,,,,
89.3193,,,82.02539,64.79108,,,,,,,
89.3498,,,81.31537,64.53358,,,,,,,
89.3803,,,80.60644,64.27647,,,,,,,
89.4107,,,79.89783,64.01948,,,,,,,
89.4717,,,79.12106,63.77964,,,,,,,
89.5022,,,79.05341,63.79687,,,,,,,
89.5327,,,78.98573,63.81411,,,,,,,
89.5631,,,78.91808,63.83134,,,,,,,
89.6241,,,79.08195,63.80702,,,,,,,
89.6546,,,79.31303,63.76554,,,,,,,
89.6851,,,79.54418,63.72405,,,,,,,
89.7155,,,79.77525,63.68257,,,,,,,
89.7765,,,79.80434,63.82901,,,,,,,
89.807,,,79.60261,64.01656,,,,,,,
89.8375,,,79.40077,64.20419,,,,,,,
89.8679,,,79.19904,64.39174,,,,,,,
89.9289,,,79.15988,64.37905,,,,,,,
89.9594,,,79.32233,64.17902,,,,,,,
89.9899,,,79.48486,63.97891,,,,,,,
90.0203,,,79.64764,63.77848,,,,,,,
90.0813,,,80.43886,63.25399,,,,,,,
90.1118,,,81.06665,62.92992,,,,,,,
90.1423,,,81.69471,62.60572,,,,,,,
90.1727,,,82.32377,62.281,,,,,,,
90.2337,,,83.01838,61.65709,,,,,,,
90.2642,,,83.08555,61.35749,,,,,,,
90.2947,,,83.15276,61.05776,,,,,,,
90.3251,,,83.22008,60.75756,,,,,,,
90.3861,,,83.15437,60.51869,,,,,,,
90.4166,,,83.02171,60.57916,,,,,,,
90.4471,,,82.88902,60.63965,,,,,,,
90.4775,,,82.7561,60.70024,,,,,,,
90.5385,,,82.40258,60.56415,,,,,,,
90.569,,,82.18195,60.36787,,,,,,,
90.5995,,,81.96078,60.17111,,,,,,,
90.6299,,,81.74015,59.97483,,,,,,,
90.6909,,,81.18364,59.95982,,,,,,,
90.7214,,,80.84809,60.14082,,,,,,,
90.7519,,,80.51173,60.32226,,,,,,,
90.7823,,,80.17618,60.50326,,,,,,,
90.8433,,,79.72412,60.34223,,,,,,,
90.8738,,,79.60747,59.99987,,,,,,,
90.9043,,,79.49099,59.65804,,,,,,,
90.9347,,,79.37457,59.31636,,,,,,,
90.9957,,,79.34333,59.28367,,,,,,,
91.0262,,,79.42861,59.59303,,,,,,,
91.0567,,,79.51376,59.90191,,,,,,,
91.0871,,,79.59886,60.21066,,,,,,,
91.1481,,,79.98272,60.4421,,,,,,,
91.1786,,,80.28183,60.36465,,,,,,,
91.2091,,,80.58049,60.28731,,,,,,,
91.2395,,,80.87901,60.21001,,,,,,,
91.3005,,,81.3371,60.3707,,,,,,,
91.331,,,81.49682,60.60907,,,,,,,
91.3615,,,81.65627,60.84706,,,,,,,
91.3919,,,81.81567,61.08496,,,,,,,
91.4529,,,81.82132,61.38052,,,,,,,
91.4834,,,81.66787,61.43793,,,,,,,
91.5139,,,81.51435,61.49537,,,,,,,
91.5443,,,81.36089,61.55278,,,,,,,
91.6053,,,80.70803,61.58632,,,,,,,
91.6358,,,80.20982,61.56245,,,,,,,
91.6663,,,79.7114,61.53858,,,,,,,
91.6967,,,79.21318,61.51472,,,,,,,
91.7577,,,78.4183,60.88311,,,,,,,
91.7882,,,78.12265,60.27663,,,,,,,
91.8187,,,77.82687,59.66988,,,,,,,
91.8491,,,77.53062,59.06219,,,,,,,
91.9101,,,77.44948,57.98925,,,,,,,
91.9406,,,77.66329,57.52307,,,,,,,
91.9711,,,77.8772,57.05668,,,,,,,
92.0015,,,78.09144,56.58956,,,,,,,
92.0625,,,78.14172,55.76863,,,,,,,
92.093,,,77.97864,55.4141,,,,,,,
92.1235,,,77.81551,55.05942,,,,,,,
92.1539,,,77.6521,54.70418,,,,,,,
92.2149,,,77.03073,54.66198,,,,,,,
92.2454,,,76.57304,54.97355,,,,,,,
92.2759,,,76.11514,55.28528,,,,,,,
92.3063,,,75.65652,55.59748,,,,,,,
92.3673,,,75.10932,56.11972,,,,,,,
92.3978,,,75.01971,56.33023,,,,,,,
92.4283,,,74.93006,56.54084,,,,,,,
92.4587,,,74.84026,56.75179,,,,,,,
92.5197,,,74.89449,56.80177,,,,,,,
92.5502,,,75.03812,56.6415,,,,,,,
92.5807,,,75.18211,56.48085,,,,,,,
92.6111,,,75.32574,56.32059,,,,,,,
92.6721,,,75.57072,56.15403,,,,,,,
92.7026,,,75.67221,56.14769,,,,,,,
92.7331,,,75.77353,56.14135,,,,,,,
92.7635,,,75.87481,56.13502,,,,,,,
92.8245,,,76.24744,56.24915,,,,,,,
92.855,,,76.51907,56.36974,,,,,,,
92.8855,,,76.79031,56.49014,,,,,,,
92.9159,,,77.0614,56.61048,,,,,,,
92.9769,,,77.51272,56.68219,,,,,,,
93.0074,,,77.69312,56.63348,,,,,,,
93.0379,,,77.87326,56.58485,,,,,,,
93.0683,,,78.05331,56.53624,,,,,,,
93.1293,,,78.02731,56.5074,,,,,,,
93.1598,,,77.82093,56.5272,,,,,,,
93.1903,,,77.61488,56.54698,,,,,,,
93.2207,,,77.40891,56.56675,,,,,,,
93.2817,,,77.15031,56.72846,,,,,,,
93.3122,,,77.09769,56.87062,,,,,,,
93.3427,,,77.04516,57.01255,,,,,,,
93.3731,,,76.99264,57.15443,,,,,,,
93.4341,,,77.09527,57.63349,,,,,,,
93.4646,,,77.25008,57.96983,,,,,,,
93.4951,,,77.40497,58.3063,,,,,,,
93.5255,,,77.55978,58.64264,,,,,,,
93.5865,,,77.70275,58.64126,,,,,,,
93.617,,,77.69082,58.30404,,,,,,,
93.6475,,,77.67887,57.96666,,,,,,,
93.6779,,,77.66694,57.62944,,,,,,,
93.7389,,,77.79748,57.37627,,,,,,,
93.7694,,,77.93967,57.46047,,,,,,,
93.7999,,,78.08194,57.5447,,,,,,,
93.8303,,,78.22443,57.62907,,,,,,,
93.8913,,,78.66986,57.85678,,,,,,,
93.9218,,,78.97267,58.00012,,,,,,,
93.9523,,,79.27562,58.14353,,,,,,,
93.9827,,,79.57903,58.28715,,,,,,,
94.0437,,,79.26984,58.93778,,,,,,,
94.0742,,,78.6591,59.44433,,,,,,,
94.1047,,,78.04809,59.9511,,,,,,,
94.1351,,,77.43613,60.45866,,,,,,,
94.1961,,,76.01492,60.68137,,,,,,,
94.2266,,,75.20531,60.39827,,,,,,,
94.2571,,,74.39534,60.11506,,,,,,,
94.2875,,,73.58411,59.83139,,,,,,,
94.3485,,,72.99431,59.30433,,,,,,,
94.379,,,73.21343,59.06056,,,,,,,
94.4095,,,73.43266,58.81669,,,,,,,
94.4399,,,73.65222,58.57243,,,,,,,
94.5009,,,74.55138,57.6409,,,,,,,
94.5314,,,75.23067,56.95388,,,,,,,
94.5619,,,75.91161,56.26519,,,,,,,
94.5923,,,76.5909,55.57818,,,,,,,
94.6533,,,77.66516,54.29762,,,,,,,
94.6838,,,78.06063,53.70339,,,,,,,
94.7143,,,78.45549,53.1101,,,,,,,
94.7447,,,78.85017,52.51706,,,,,,,
94.8057,,,78.86231,51.17568,,,,,,,
94.8362,,,78.47935,50.4265,,,,,,,
94.8667,,,78.09698,49.67849,,,,,,,
94.8971,,,77.71478,48.93082,,,,,,,
94.9581,,,77.123,47.32442,,,,,,,
94.9886,,,76.9132,46.46472,,,,,,,
95.0191,,,76.70374,45.60637,,,,,,,
95.0495,,,76.49435,44.74839,,,,,,,
95.1105,,,76.78886,43.53139,,,,,,,
95.141,,,77.29353,43.17213,,,,,,,
95.1715,,,77.79742,42.81342,,,,,,,
95.2019,,,78.30109,42.45487,,,,,,,
95.2629,,,78.94997,41.95284,,,,,,,
95.2934,,,79.09519,41.80929,,,,,,,
95.3239,,,79.24018,41.66596,,,,,,,
95.3543,,,79.38511,41.52271,,,,,,,
95.4153,,,79.64975,41.69576,,,,,,,
95.4458,,,79.7691,42.01144,,,,,,,
95.4763,,,79.8885,42.32727,,,,,,,
95.5067,,,80.00785,42.64296,,,,,,,
95.5677,,,80.71267,43.18063,,,,,,,
95.5982,,,81.29681,43.40191,,,,,,,
95.6287,,,81.88122,43.62328,,,,,,,
95.6591,,,82.46536,43.84456,,,,,,,
95.7201,,,83.24378,44.67731,,,,,,,
95.7506,,,83.43713,45.28739,,,,,,,
95.7811,,,83.63056,45.89774,,,,,,,
95.8115,,,83.8243,46.50905,,,,,,,
95.8725,,,83.12586,48.35548,,,,,,,
95.903,,,82.23583,49.59017,,,,,,,
95.9335,,,81.34542,50.82541,,,,,,,
95.9639,,,80.45361,52.06258,,,,,,,
96.0249,,,78.75578,54.36636,,,,,,,
96.0554,,,77.94862,55.43464,,,,,,,
96.0859,,,77.14111,56.5034,,,,,,,
96.1163,,,76.33232,57.57381,,,,,,,
96.1773,,,76.01946,59.37494,,,,,,,
96.2078,,,76.51256,60.10734,,,,,,,
96.2383,,,77.00587,60.84007,,,,,,,
96.2687,,,77.49995,61.57394,,,,,,,
96.3297,,,77.88219,62.32818,,,,,,,
96.3602,,,77.77171,62.35031,,,,,,,
96.3907,,,77.66096,62.37249,,,,,,,
96.4211,,,77.55047,62.39462,,,,,,,
96.4821,,,76.43322,62.32399,,,,,,,
96.5126,,,75.4276,62.23135,,,,,,,
96.5431,,,74.41951,62.13848,,,,,,,
96.5735,,,73.41389,62.04585,,,,,,,
96.6345,,,72.78236,61.80363,,,,,,,
96.665,,,73.15672,61.6539,,,,,,,
96.6955,,,73.53048,61.5044,,,,,,,
96.7259,,,73.90409,61.35497,,,,,,,
96.7869,,,75.02841,61.05856,,,,,,,
96.8174,,,75.78,60.91142,,,,,,,
96.8479,,,76.5304,60.7645,,,,,,,
96.8783,,,77.28048,60.61766,,,,,,,
96.9393,,,78.17894,59.77428,,,,,,,
96.9698,,,78.32737,59.07685,,,,,,,
97.0003,,,78.47556,58.38052,,,,,,,
97.0307,,,78.6237,57.68449,,,,,,,
97.0917,,,78.93647,55.90519,,,,,,,
97.1222,,,79.1013,54.82056,,,,,,,
97.1527,,,79.26587,53.73764,,,,,,,
97.1831,,,79.43037,52.65519,,,,,,,
97.2441,,,79.60658,50.16033,,,,,,,
97.2746,,,79.61818,48.75182,,,,,,,
97.3051,,,79.62978,47.34269,,,,,,,
97.3355,,,79.64138,45.93418,,,,,,,
97.3965,,,79.60923,43.54944,,,,,,,
97.427,,,79.56558,42.57631,,,,,,,
97.4575,,,79.52192,41.60276,,,,,,,
97.4879,,,79.47826,40.62962,,,,,,,
97.5489,,,79.26099,39.84724,,,,,,,
97.5794,,,79.08776,40.03839,,,,,,,
97.6099,,,78.91445,40.22964,,,,,,,
97.6403,,,78.74122,40.42079,,,,,,,
97.7013,,,78.47284,41.6576,,,,,,,
97.7318,,,78.37804,42.70107,,,,,,,
97.7623,,,78.2832,43.74501,,,,,,,
97.7927,,,78.18822,44.79058,,,,,,,
97.8537,,,78.35089,47.00375,,,,,,,
97.8842,,,78.60784,48.17231,,,,,,,
97.9147,,,78.8649,49.34138,,,,,,,
97.9451,,,79.12236,50.51228,,,,,,,
98.0061,,,79.94763,51.50652,,,,,,,
98.0366,,,80.51523,51.33331,,,,,,,
98.0671,,,81.08308,51.16002,,,,,,,
98.0975,,,81.65182,50.98647,,,,,,,
98.1585,,,82.43819,50.52706,,,,,,,
98.189,,,82.65694,50.24118,,,,,,,
98.2195,,,82.87579,49.95517,,,,,,,
98.2499,,,83.09499,49.66872,,,,,,,
98.3109,,,82.72007,48.88188,,,,,,,
98.3414,,,82.12724,48.38145,,,,,,,
98.3719,,,81.53294,47.87979,,,,,,,
98.4023,,,80.94011,47.37935,,,,,,,
98.4633,,,79.78187,46.62297,,,,,,,
98.4938,,,79.21696,46.36719,,,,,,,
98.5243,,,78.65067,46.11079,,,,,,,
98.5547,,,78.08575,45.85501,,,,,,,
98.6157,,,77.38244,45.6218,,,,,,,
98.6462,,,77.24385,45.64437,,,,,,,
98.6767,,,77.10548,45.6669,,,,,,,
98.7071,,,76.96717,45.68943,,,,,,,
98.7681,,,77.0461,45.49624,,,,,,,
98.7986,,,77.26363,45.28026,,,,,,,
98.8291,,,77.4808,45.06462,,,,,,,
98.8595,,,77.69789,44.84907,,,,,,,
98.9205,,,78.18445,44.96483,,,,,,,
98.951,,,78.45425,45.29664,,,,,,,
98.9815,,,78.72363,45.62794,,,,,,,
99.0119,,,78.99289,45.95909,,,,,,,
99.0729,,,79.33492,46.26912,,,,,,,
99.1034,,,79.4077,46.24783,,,,,,,
99.1339,,,79.48036,46.22657,,,,,,,
99.1643,,,79.553,46.20532,,,,,,,
99.2253,,,79.86253,46.37595,,,,,,,
99.2558,,,80.09885,46.56741,,,,,,,
99.2863,,,80.33528,46.75894,,,,,,,
99.3167,,,80.57159,46.95039,,,,,,,
99.3777,,,81.12795,47.2605,,,,,,,
99.4082,,,81.44714,47.37877,,,,,,,
99.4387,,,81.76646,47.49709,,,,,,,
99.4691,,,82.08563,47.61536,,,,,,,
99.5301,,,82.10834,47.73355,,,,,,,
99.5606,,,81.81217,47.73337,,,,,,,
99.5911,,,81.51588,47.73319,,,,,,,
99.6215,,,81.21913,47.73301,,,,,,,
99.6825,,,80.33752,48.01306,,,,,,,
99.713,,,79.75286,48.29277,,,,,,,
